,label,A1BG,ABCC6P1,ACCSL,ACTL8,AFMID,AKR1C3,ALDH1A1,ALOX15,AMBN,ANKRD37,ANXA1,APOA1,APOA2,APOC3,APOE,ARGFX,ARL4D,AURKC,B2M,B3GNT2,BAG4,BAMBI,BCAR4,BCL2L10,BECN1P1,BIK,BMP15,BMP2,BMP6,BOD1,BTG4,BUB1,BUB1B,C11orf40,C1orf64,C3orf56,C6orf52,C8orf12,CA4,CALB2,CASC11,CASC5,CCDC147,CCDC27,CCNA1,CCNO,CCR7,CCR8,CD48,CDKN1A,CDKN1C,CDKN2AIP,CDR1,CFD,CGA,CGB,CGB5,CGB8,CHAC1,CHGA,CHMP4B,CIART,CLDN10,CLEC4E,CNNM2,COL4A1,COX4I2,CRABP1,CSAG1,CST1,CTGF,CTRB2,CTSE,CUL2,CXorf67,CYP19A1,CYP1A1,CYP1B1,CYP26A1,CYR61,DBR1,DCDC2,DDIT3,DDIT4,DEFB1,DEFB124,DEGS2,DERL3,DHRS3,DLEU7,DNAJB1,DNMT1,DPPA5,DPRX,DUXA,EBLN1,EID3,EIF4E1B,ELANE,ENG,EPN2-IT1,EPS8L1,ERVFRD-1,ETNPPL,EXOC3L2,FABP7,FAM13A,FAM151A,FAM162B,FAM19A4,FAM220A,FAM46C,FAM64A,FBP1,FBXO22-AS1,FBXO5,FBXW12,FGF14,FIGLA,FLJ20518.uid_5146,FNDC4,FOLR4,FOS,FOXD3-AS1,FOXR1,FRZB,FUT3,GABRR3,GADD45B,GAGE12J,GAGE2A.uid_12821,GAGE2B,GAST,GCM1,GCNT3,GDF15,GDF3,GDF9,GIP,GJA5,GNRH2,GPHA2,GPHB5,GPR143,GPX2,GSC,GTF2A1L,GUCA2A,GYPC,H19,H1FOO,HABP2,HAND1,HAS2,HBZ,HDC,HERC6,HHLA2,HIPK3,HIST1H1A,HIST1H2AA,HIST1H2AC,HIST1H2AH,HIST1H2AI,HIST1H2AL,HIST1H2AM,HIST1H2BB,HIST1H2BC,HIST1H2BD,HIST1H2BG,HIST1H2BH,HIST1H2BJ,HIST1H2BK,HIST1H3A,HIST1H3C,HIST1H3G,HIST1H3J,HIST1H4B,HIST1H4F,HIST1H4H,HIST2H2BE,HIST3H2A,HIST3H3,HNRNPCL1,HNRNPCL2,HOPX,HOXA7,HSD3B1,HSF2BP,HSPA1A,HSPA1B,HSPA1L,HSPA6,HSPB1,HSPB8,HYLS1,ID2,ID3,IER3,IFI16,IFI6,IFITM1,IFITM3,IGFBP3,IL17B,KCNK9,KHDC1,KHDC3L,KLF17,KLK11,KPNA7,KRT23,KRT7,LARP6,LBH,LEFTY1,LEFTY2,LEUTX,LGALS1,LGALS16,LGALS2,LGALS3,LGALS3BP,LINC00324,LINC00458,LINC00948,LINC01118,LOC100506790,LOC100507420.uid_10773,LOC100996324,LOC101927258,LOC101928559,LOC101928736,LOC101928769,LOC101929524,LOC256880,LOC283299,LOC649330,LRRTM4,LYPD2,MAD2L1BP,MAGEA12,MAGEA4,MAP3K7CL,MBD3L2,MBD3L3,MBD3L5,MEG3,MFSD2A,MIER1,MIR1248,MIR205HG,MIR27B,MIR30A,MIR3648,MIR3651,MIR367,MIR371A,MIR371B,MIR374B,MIR4427,MIR4472-2,MIR5087,MIR614,MIR6516,MIR663A,MIR6775,MIR6777,MIR7703,MIR8079,MIRLET7I,MIXL1,MLF1,MLN,MMP2,MPC1L,MRGPRX1,MROH1,MSH5.uid_7872,MSRA,MT1B,MT1E,MT1F,MT1G,MT1H,MT1HL1,MT1X,MT2A,MTRNR2L1,MUC15,MYL4,NANOGNB,NEFM,NLRP11,NLRP13,NLRP4,NLRP5,NLRP9,NMU,NODAL,NOVA1,NPM2,NPPB,NRGN,NSG1,NUPR1,OLFML3,OOEP,OOSP2,OTX2,OXT,P2RX5,PABPN1L,PADI6,PAGE4,PAGE5,PARL,PATL2,PCP4L1,PDCD4,PDE8B,PDGFRA,PDLIM2,PDPN,PGC,PGF,PIM2,PITX2,PLAU,PLEK2,PMAIP1,PPAP2C,PPIAP30,PPP1R14A,PRAMEF1,PRAMEF11,PRAMEF12,PRAMEF2,PRAMEF4,PRAMEF6.uid_854,PRPH,PRR15,PRR9,PRSS3,PSORS1C2,PTTG1,PTTG2,PTTG3P,PYCARD,RARRES2,RBP7,REC114,RFPL1,RFPL2,RFPL4A,RFPL4AL1,RFPL4B,RGS13,RGS2,RHEBL1,RHOXF1,RIIAD1,RMRP,RNASE1,RNASEK.uid_21279,RND1,RNF11,RNF122,RNF168,RNU11,RNU12,RNU4ATAC,RNVU1-19.uid_1705,RNVU1-8,RPL10L,RPPH1,RPS7P5,RSPO3,RSRP1,S100P,SAA1,SAT1,SCARNA2,SCARNA22,SCARNA5,SDC1,SELM,SERPINB9,SERPINF1,SERPINH1,SERTAD1,SERTAD3,SIAH1,SLC16A6,SLC34A2,SLC3A1,SLC40A1,SLC6A5,SLC6A8,SLC7A6OS,SMPDL3B,SNAPC2,SNAR-D,SNAR-F,SNAR-G1,SNAR-H,SNAR-I,SNORA12,SNORA23,SNORA2B,SNORA44,SNORA46,SNORA48,SNORA51,SNORA74B,SNORA80E,SNORD114-13,SNORD114-3,SNORD124,SNORD35A,SNORD43,SNORD46,SNORD50A,SNORD83A,SOX15,SOX17,SPATA25,SPDYC,SPINK7,SPP1,SQRDL,SSTR5-AS1,STMN2,SVOPL,TAAR5,TCL1A,TCL1B,TDGF1,TDH,TEX19,TEX37,TFF1,TKTL1,TLE6,TMEM160,TNNI3,TOPORS,TPRX1,TPRXL,TREM1,TRH,TRIM77,TUBA3E,TUBA4A,TUBA4B,TUBB8,TUBBP5,UBXN11,UCHL1,UNC13C,USP2,UTF1,VENTX,VGLL1,VMO1,VTRNA1-1,VTRNA1-3,WDR47,WEE2,WFDC2,XAGE3,YPEL5,ZAR1L,ZC2HC1B,ZFR2,ZIM3,ZMAT5,ZNF280A,ZNF280B,ZNF302,ZNF394,ZNF597,ZNF679,ZNF735P,ZP1,ZP2,ZP3,ZP4,ZSCAN4,ZSCAN5B
E7.9.537,7,0,0,0,0,167,0,0,0,0,13,93,55,0,14,78,4,328,50,0,577,274,0,12,0,0,97,0,0,0,62,0,1253,568,0,0,0,4,0,0,21,0,337,0,0,177,0,140,0,0,38,0,111,0,43,174,0,0,0,886,1,12,0,524,0,7,0,0,0,0,0,27,0,0,578,0,12,95,0,45,0,482,0,1,771,0,0,0,0,0,0,1082,215,19,0,0,0,0,0,0,0,0,15,0,0,0,97,53,9,0,0,138,0,0,0,0,35,0,0,0,0,0,0,83,0,21,0,0,0,31,0,0,0,21,50,0,0,0,23,12,32,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,103,0,7,0,0,0,0,0,0,0,0,0,19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,23,32,15,0,0,0,24,145,47,14,53,16,8,191,168,0,0,0,34,0,0,0,0,41,2,0,37,0,0,0,109,0,0,74,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,489,0,20,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,101,12,0,3,0,0,0,0,0,0,5,11,2787,0,22,0,0,0,0,0,0,0,0,43,13,0,18,0,0,0,1,70,0,0,6,0,0,0,9,50,341,0,0,0,0,0,74,0,0,208,5,0,0,0,0,0,0,436,0,0,439,0,0,0,0,0,0,0,0,888,12,126,0,0,0,0,0,0,0,0,358,50,0,29,0,0,1,284,37,21,46,0,116,11,13,3,0,8,0,54,0,0,410,56,0,103,0,3,0,184,0,538,0,17,461,343,13,0,363,0,59,0,57,85,0,131,0,3,2,8,8,0,0,0,2,0,0,1,0,8,0,0,0,0,0,1,8,0,468,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,69,0,13,0,223,0,0,13,0,0,0,5,0,0,5,91,55,0,0,0,0,147,0,0,0,197,0,9,3,153,0,0,0,0,69,0,0,20,167,82,0,0,0,0,0,0,0,0
E7.9.538,7,0,0,0,0,9,0,124,0,0,32,854,1131,28,106,51,0,202,0,0,296,1,0,0,0,0,58,0,0,0,71,0,533,168,0,0,0,0,0,87,0,0,0,0,0,0,0,594,0,0,35,24,54,0,0,208,8,6,11,921,0,0,0,180,0,0,8,0,44,0,0,0,0,0,157,0,865,232,0,0,0,175,0,12,1189,0,0,0,0,0,0,823,421,140,60,0,0,0,0,0,0,0,0,0,0,0,225,0,176,1,0,105,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,18,674,0,0,160,0,0,95,0,0,0,0,95,0,0,0,0,1,0,0,65,0,0,0,0,0,0,90,0,71,0,0,0,19,0,0,0,0,0,0,4,0,0,28,0,0,0,0,0,25,0,0,1,83,0,16,2,35,90,0,0,0,290,78,0,43,143,0,0,330,176,0,0,0,71,56,0,0,0,0,96,0,183,0,0,0,2,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,175,0,39,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,228,0,0,20,0,0,0,26,0,0,0,19,713,0,0,0,0,0,0,0,0,0,0,100,10,0,0,0,61,0,0,36,0,118,21,0,0,0,0,0,420,0,0,25,0,0,91,0,23,444,23,109,0,0,0,0,0,152,0,0,1,0,0,0,0,0,0,0,34,366,8,37,0,0,0,0,0,0,0,0,117,363,0,0,0,0,0,263,8,0,176,0,437,0,7,0,0,0,0,11,0,20,281,99,0,169,0,8,0,384,0,826,0,204,76,103,0,0,86,0,140,0,6,63,0,26,0,0,1,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,377,0,0,52,0,0,0,0,0,0,3,0,0,147,0,0,0,0,175,0,0,0,0,0,0,151,0,0,0,1,0,0,0,0,82,0,318,0,0,497,0,0,12,304,0,0,31,574,0,0,0,0,34,4,0,1,1,0,0,0,0,0,4,0,0,0
E4.5.518,4,205,202,0,452,28,20,0,0,0,79,0,0,0,0,0,4140,1556,863,42,47,1297,462,70,47,793,20469,0,0,27,25,0,523,212,1,0,0,88,0,0,0,0,1029,29,24,323,0,0,0,0,0,0,372,770,1415,0,0,0,5,0,23,0,173,1,0,388,0,85,19,342,0,0,112,0,1951,195,0,0,0,6,0,124,1,110,1,0,1,0,96,0,0,2055,3866,3227,3837,4717,4,304,62,0,5,24,35,0,2403,54,0,87,9880,650,0,48,124,0,0,0,1860,0,0,36,0,0,30,25,40,4552,0,586,0,8,124,132,0,0,0,46,0,28,227,193,0,0,3,0,81,0,0,0,0,0,0,439,3,0,0,0,28,116,75,332,18,0,78,4,0,0,29,0,23,126,0,76,0,355,23,1,26,0,0,0,0,32,0,1,0,5,0,0,0,187,0,1,0,0,361,0,2079,93,0,699,0,0,1,0,1,170,0,90,319,1215,356,71,0,0,0,12,0,0,0,24,0,0,0,0,98,0,559,0,276,0,22,0,5,499,30,0,0,83,0,0,0,1608,238,7373,0,22,5,0,0,2407,341,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,42,590,0,0,296,0,82,0,25,0,74,0,7,12,1,495,9,8017,0,0,1324,58,0,0,186,51,0,0,0,8,71,1,0,24,0,0,949,516,306,337,0,196,0,0,741,611,0,97,2,48,0,35,86,0,4,57,0,0,70,5,2099,0,321,14,1,0,3,0,22,257,6,0,0,1288,3525,56,451,4,11,612,33,0,9,8,12,831,0,2843,585,0,2,42,0,10,3,3297,12,660,0,6,10,0,0,37,102,0,0,126,0,112,991,0,56,29,1,3,0,107,0,3502,3894,753,17,170,0,0,109,5496,157,0,2030,2,3,0,4,20,28,0,0,8,0,3,0,0,9,0,0,0,17,6,2,32,0,7209,0,4,74,0,0,0,30,0,190,5,1532,409,0,0,573,79,0,6364,56,136,4,639,342,208,0,0,0,30,41,32,101,185,414,49,46,151,0,0,0,390,1,0,1022,146,535,20,1946,79,0,216,828,552,2408,167,31,493,334,27,20,115,97,402,46,328,419
E4.7.641,4,0,0,0,0,1,0,0,0,0,17,26,0,0,0,0,490,821,0,0,133,265,27,0,0,273,1881,0,4,0,19,0,468,208,0,53,0,0,0,0,0,0,13,0,5,333,0,0,0,0,0,0,151,51,87,0,0,0,0,0,22,0,0,909,0,38,0,0,0,0,0,378,6,0,425,54,0,4,2368,432,182,275,0,14,0,0,7,0,0,392,0,1075,125,568,60,38,0,7,8,0,0,6,2,0,519,0,0,0,2479,69,0,52,43,0,0,0,777,0,0,0,0,0,0,23,4,540,0,19,0,0,18,10,0,0,0,0,0,0,14,132,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,100,220,0,0,26,0,3,11,0,0,0,8,17,0,5,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,21,3,19,0,0,124,0,732,13,33,286,20,5,23,33,0,19,0,13,5,21,16,0,0,31,17,51,0,0,0,0,0,0,0,0,21,8,9,0,46,0,32,0,0,32,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,4,285,31,15106,0,1,112,18,0,0,0,0,1,88,0,32,0,0,0,10,0,0,208,0,0,68,0,0,0,0,30,238,0,0,3,0,0,0,186,0,60,77,0,0,0,25,648,0,1098,0,1,0,0,0,1,32,0,0,0,168,394,5,56,0,26,282,0,0,0,0,0,243,0,391,97,26,4,0,0,6,0,161,0,116,0,0,0,0,0,1,6,0,0,355,0,0,73,0,3,0,19,32,534,32,20,133,295,76,3,653,0,7,36,331,81,0,87,68,0,2,5,153,1,0,0,4,0,7,0,0,0,0,0,0,1,1,1,8,0,1089,0,2,35,0,0,0,0,0,0,4,2,52,0,0,0,1,0,2628,2,37,17,256,13,0,0,0,0,9,1,0,15,1,28,20,0,9,0,0,0,112,0,0,137,0,31,7,469,0,0,4,23,120,19,68,45,483,149,0,0,64,97,52,33,0,43
E7.9.532,7,20,0,0,0,27,0,156,0,0,0,148,54,0,0,55,0,463,0,0,992,166,0,0,0,0,235,0,0,0,112,0,657,199,0,0,0,0,0,0,0,0,146,0,0,0,0,356,0,0,201,10,18,66,86,216,0,5,8,748,53,7,0,1301,0,4,0,0,0,0,0,124,0,0,1,0,120,388,401,0,0,518,0,0,2476,0,0,0,0,0,0,757,254,38,0,0,0,0,0,0,0,4,0,0,0,0,55,0,1,0,0,86,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,524,0,28,90,34,0,142,0,0,0,0,193,0,0,0,0,34,0,0,2,0,0,0,0,0,12,155,0,0,51,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,110,0,0,0,0,487,82,181,0,0,0,146,197,0,0,0,24,62,0,0,0,130,0,0,0,0,84,0,62,0,0,22,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,132,0,0,0,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,160,0,0,0,0,0,0,0,8,1,0,0,1088,93,0,0,0,0,0,0,0,0,28,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,50,23,528,0,102,0,0,0,0,0,0,800,140,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,20,0,28,776,12,103,0,0,0,0,0,0,0,0,227,102,0,0,0,0,0,322,26,0,271,0,153,0,0,2,0,0,0,0,0,0,288,68,10,0,0,5,19,95,0,367,0,2,305,294,76,0,141,0,162,0,35,87,0,66,1,17,43,113,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,217,0,0,0,0,0,0,0,0,0,1,0,0,46,0,0,0,0,143,0,34,0,27,0,0,278,0,0,0,0,1,0,2,0,404,0,0,0,0,221,0,0,0,92,0,6,0,277,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0
E7.9.556,7,0,0,0,0,189,0,0,0,0,0,262,27,0,0,207,112,141,0,69,377,298,32,26,0,0,26,0,0,0,0,0,453,115,0,0,0,0,0,0,0,0,295,0,0,15,0,280,0,0,8,1,251,9,7,301,3,11,0,589,0,0,0,289,0,51,6,0,4,0,0,75,0,0,118,0,319,262,88,0,78,141,0,39,687,0,0,0,7,0,0,574,170,1315,0,0,0,0,0,0,0,25,0,85,0,0,70,0,284,100,0,0,50,0,210,0,223,0,0,0,0,0,0,45,103,51,0,0,0,38,0,0,0,40,470,0,37,1522,7,2,75,0,0,0,0,192,0,0,0,25,73,0,0,99,3,0,0,0,0,96,56,13,5,8,0,0,27,0,0,18,0,0,4,56,5,10,1,0,0,0,0,0,10,0,0,1,68,0,48,0,38,66,0,0,166,64,95,26,145,94,296,23,2656,1912,0,0,0,33,403,35,0,0,93,179,32,10,0,0,0,317,0,0,133,0,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,407,41,227,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,0,0,0,0,0,8,76,18,3,461,66,2181,14,0,0,0,0,0,0,0,28,63,225,1,1,16,0,75,17,0,132,0,0,223,43,0,0,0,14,138,0,0,47,0,0,12,65,107,405,266,37,316,0,429,325,0,388,0,0,0,0,0,0,0,0,43,1,23,459,5,58,0,0,0,0,0,0,0,0,158,58,0,29,0,0,3,162,9,0,208,1,456,0,0,1,0,0,0,25,0,0,162,88,0,585,0,0,0,71,48,674,0,414,169,378,73,0,55,0,327,0,78,16,0,88,3,10,5,30,117,0,0,0,1,0,1,7,0,0,0,0,0,6,0,0,8,0,135,0,0,0,0,170,0,0,6,21,0,0,0,240,0,26,12,0,78,0,46,0,180,0,0,88,0,0,0,0,0,0,0,0,108,0,0,49,102,240,0,0,2,128,0,0,0,98,0,0,0,0,55,141,2,13,163,0,0,0,0,0,0,0,0,0
E7.9.551,7,0,0,0,0,79,0,0,0,0,16,0,1,0,20,63,1,293,52,918,1502,160,0,0,0,0,149,0,0,0,74,0,570,355,0,0,0,1,0,0,36,0,252,0,0,137,0,76,49,0,0,34,119,16,21,70,0,0,0,337,0,6,0,422,0,3,6,0,0,0,0,0,0,0,218,0,1,59,0,163,333,379,51,3,1957,0,0,0,0,0,0,1344,192,89,21,0,0,0,0,0,0,0,0,0,0,0,131,0,7,22,0,90,0,0,0,0,200,0,0,0,0,0,0,69,0,63,0,0,0,29,0,0,0,0,92,0,75,108,18,3,84,0,0,0,0,32,0,0,0,0,7,0,0,170,0,0,0,0,0,24,2,0,0,22,0,12,20,0,0,0,0,4,0,24,1,30,11,0,0,0,0,0,0,0,0,0,0,0,538,0,28,146,0,0,1,48,125,20,86,0,31,0,223,131,0,0,0,18,0,188,0,0,0,678,0,0,0,0,0,43,0,0,83,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,281,0,7,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,31,0,0,0,0,265,0,2,0,0,0,0,16,0,0,6,0,2746,85,0,0,0,0,0,0,0,0,21,0,5,0,303,0,82,0,64,10,0,0,7,0,0,0,0,20,413,0,0,10,0,0,2,0,0,173,88,23,0,1,13,0,0,442,0,0,0,0,0,0,0,0,0,0,0,723,8,92,0,0,0,0,0,0,0,0,87,50,0,0,0,4,5,335,5,0,94,0,56,0,0,0,0,3,0,14,0,0,154,67,0,26,0,1,0,12,22,349,0,27,226,208,141,48,288,0,1,0,129,39,0,46,0,20,16,3,52,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,5,0,380,0,0,0,0,33,0,0,0,0,1,0,0,0,47,0,21,0,0,0,98,0,317,0,0,0,0,0,18,1,0,0,0,104,68,0,0,0,1,618,0,1,1,0,0,0,35,56,9,0,0,0,74,0,93,127,144,41,0,0,0,0,0,0,0,0
E7.9.548,7,2,0,0,0,156,0,0,0,0,0,0,32,0,19,52,0,177,75,40,1089,192,1,0,0,0,16,0,0,0,50,0,1467,573,0,0,0,4,0,0,0,0,521,0,0,83,0,0,0,0,2,8,122,7,44,17,0,0,0,216,0,0,0,358,0,27,0,0,0,0,0,0,0,0,328,0,0,55,17,0,46,242,0,0,1036,0,0,0,0,0,0,1422,324,42,0,0,76,1,0,0,0,0,0,0,0,0,86,0,25,0,0,76,0,0,0,0,324,0,0,0,0,0,0,91,0,32,0,0,0,27,0,0,0,0,23,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,37,0,1,71,0,7,0,0,0,128,51,0,10,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,72,170,0,0,0,0,146,18,44,6,0,0,34,106,0,0,0,108,0,0,0,0,1,28,18,0,0,0,0,150,0,0,43,0,0,0,0,0,0,0,0,18,0,1,0,0,0,1,0,6,0,566,0,1,0,0,0,0,0,0,118,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0,137,0,3,0,0,0,0,1,1,0,0,4292,27,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,52,331,0,0,2,0,0,0,6,0,165,92,12,0,72,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,597,9,89,0,0,0,0,0,0,0,0,192,260,79,144,19,0,4,46,16,0,21,0,163,0,3,1,0,0,0,6,0,0,473,62,0,4,0,21,0,96,0,46,0,14,149,363,31,0,199,0,0,0,23,27,0,60,2,1,2,308,23,0,6,0,5,0,0,4,0,0,0,0,0,0,0,8,11,0,741,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,16,66,0,97,0,256,0,0,0,0,0,0,1,1,0,1,58,206,0,1,0,0,289,0,0,4,53,0,0,15,217,0,0,0,0,128,0,0,146,97,51,0,0,0,0,2,0,0,0
E7.9.549,7,0,0,0,0,119,0,0,0,0,0,48,26,0,22,190,0,289,32,0,671,161,1,3,0,0,121,0,0,0,47,0,222,105,0,0,0,0,0,0,0,0,674,0,0,0,0,234,0,0,66,18,131,0,54,13,0,0,0,286,0,0,0,409,0,16,1,0,0,0,0,0,0,0,845,0,0,0,0,0,0,466,0,1,481,0,0,0,0,1,0,702,303,54,0,0,0,0,0,0,0,0,0,63,0,0,6,4,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,92,0,21,0,0,0,0,0,0,0,0,610,0,0,0,5,0,0,0,0,0,18,42,0,0,0,0,42,0,0,706,0,0,0,0,0,6,242,0,0,1,0,0,65,0,0,0,0,30,0,13,0,0,12,0,0,18,0,0,20,0,0,0,0,0,70,0,5,41,0,0,0,0,113,0,45,0,0,0,87,18,0,0,0,225,105,0,0,0,0,36,0,0,0,0,0,97,0,0,41,0,41,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,120,0,57,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,1,0,3366,113,0,0,0,0,0,0,0,40,35,0,15,0,21,0,13,0,67,0,0,0,0,0,0,0,1,3,401,0,0,0,0,214,24,0,44,169,180,22,1,34,62,0,0,217,0,0,0,0,0,0,0,0,0,0,0,582,6,65,0,0,0,9,0,0,0,0,94,124,77,0,0,0,10,425,13,0,111,0,201,0,7,3,0,0,2,0,0,91,390,30,0,20,0,8,0,0,21,308,0,92,174,176,38,0,1,0,0,0,0,77,0,61,2,14,0,34,276,0,12,0,6,0,0,0,0,0,0,0,0,0,0,1,5,0,653,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,114,0,243,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,91,0,2,2,30,0,0,7,182,0,0,0,0,86,0,19,12,34,67,0,0,0,0,1,0,0,0
E4.6.609,4,0,0,140,1939,0,45,0,0,0,41,0,0,0,0,0,249,352,97,0,1,54,0,0,0,1317,630,0,0,54,165,0,362,434,15,0,626,101,0,0,0,0,99,0,82,127,0,0,0,0,0,0,155,0,74,0,0,0,0,0,9,0,106,307,0,194,0,0,0,62,0,0,0,0,1,242,0,0,82,0,0,0,141,3,0,0,0,139,0,674,0,730,1682,2052,143,0,0,0,0,0,32,0,0,0,608,82,0,0,3364,155,0,75,257,0,0,0,323,0,117,0,0,0,0,1,0,1158,0,0,0,0,0,0,0,0,0,1,0,0,184,162,0,0,0,0,91,0,73,0,0,0,0,884,1,1,0,0,0,0,160,0,375,0,0,121,0,0,73,0,51,0,0,0,0,3,138,23,77,0,0,0,0,128,0,0,0,0,0,0,0,242,20,23,0,0,198,0,552,0,0,187,0,0,0,0,3,1,0,1,285,161,0,977,0,0,189,86,0,0,0,0,0,0,0,0,0,0,15,224,0,0,0,0,0,1,0,0,0,0,0,21,0,134,0,832,72,0,0,0,0,137,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,164,0,0,0,0,0,236,0,0,0,0,0,33,0,0,448,0,23960,0,0,136,0,553,567,1120,1,171,251,0,1,57,0,0,1,0,0,452,47,1004,0,90,341,0,0,0,1151,402,442,1,0,0,0,191,0,0,264,0,0,191,0,161,0,1550,0,0,0,0,0,0,0,0,0,0,350,613,5,94,0,112,176,113,0,0,0,0,206,0,808,0,0,0,0,0,0,69,55,0,103,0,0,16,0,0,123,32,0,0,369,0,0,148,0,0,0,0,0,550,160,0,194,0,25,0,395,0,0,0,514,9,0,172,5,1,108,15,97,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,11,0,700,0,0,591,56,0,134,291,0,126,1,1606,0,0,0,0,67,0,0,158,268,0,83,0,609,0,0,0,0,0,2,700,290,283,143,141,1,0,1,0,0,0,0,79,1013,2,13,299,0,0,0,0,0,0,165,0,516,147,0,0,0,9,138,105,0,0
